gene_id,gene_symbol,pseudobulk_target,pseudobulk_other,cpm_target,cpm_other,log2_fold_change,pct_expressed_target,pct_expressed_other
ENSG00000243485,MIR1302-2HG,0.0,6.0,0.0,0.012438567,-0.017834311,0.0,0.0170813642316233
ENSG00000238009,ENSG00000238009,18.0,2718.0,6.221657,5.634671,0.12230494,14.953271028037381,7.014746911119968
ENSG00000239945,ENSG00000239945,0.0,15.0,0.0,0.03109642,-0.044179313,0.0,0.04270341057905825
ENSG00000239906,ENSG00000239906,0.0,3.0,0.0,0.0062192837,-0.0089447135,0.0,0.00854068211581165
ENSG00000241860,ENSG00000241860,3.0,1001.0,1.0369427,2.0751677,-0.5942597,2.803738317757009,2.6618459260946308
ENSG00000241599,ENSG00000241599,0.0,3.0,0.0,0.0062192837,-0.0089447135,0.0,0.00854068211581165
ENSG00000286448,ENSG00000286448,0.0,229.0,0.0,0.47473866,-0.56045926,0.0,0.6490918408016854
ENSG00000235146,ENSG00000235146,0.0,63.0,0.0,0.13060495,-0.17709498,0.0,0.17935432443204463
ENSG00000229905,ENSG00000229905,0.0,16.0,0.0,0.03316951,-0.047076967,0.0,0.04555030461766213
ENSG00000237491,LINC01409,110.0,19489.0,38.021236,40.402542,-0.08545984,60.747663551401864,33.633206172066274
ENSG00000177757,FAM87B,0.0,23.0,0.0,0.047681175,-0.067199804,0.0,0.06547856288788931
ENSG00000228794,LINC01128,57.0,11627.0,19.701912,24.10387,-0.27814576,35.51401869158878,22.45345328246883
ENSG00000225880,LINC00115,3.0,464.0,1.0369427,0.9619159,0.054142233,2.803738317757009,1.2896429994875591
ENSG00000230368,FAM41C,1.0,111.0,0.3456476,0.2301135,0.1295091,0.9345794392523363,0.30746455616921936
ENSG00000272438,ENSG00000272438,0.0,81.0,0.0,0.16792066,-0.22394232,0.0,0.22205773501110287
ENSG00000223764,LINC02593,0.0,53.0,0.0,0.10987402,-0.1503959,0.0,0.1480384900074019
ENSG00000187634,SAMD11,1.0,292.0,0.3456476,0.60534364,-0.2545815,0.9345794392523363,0.7515800261914252
ENSG00000188976,NOC2L,85.0,9988.0,29.380045,20.70607,0.4850254,50.467289719626166,20.810795422194385
ENSG00000187961,KLHL17,24.0,2438.0,8.295542,5.054205,0.6186015,20.5607476635514,6.362808176279679
ENSG00000187583,PLEKHN1,0.0,53.0,0.0,0.10987402,-0.1503959,0.0,0.1508853840460058
ENSG00000187642,PERM1,0.0,30.0,0.0,0.06219284,-0.08704563,0.0,0.0854068211581165
ENSG00000272512,ENSG00000272512,1.0,199.0,0.3456476,0.41254583,-0.069997065,0.9345794392523363,0.53521607925753
ENSG00000188290,HES4,55.0,5885.0,19.010618,12.200162,0.60021013,28.971962616822427,11.615327677503844
ENSG00000187608,ISG15,17.0,1506.0,5.8760095,3.1220803,0.7381989,11.214953271028037,3.6212492171041397
ENSG00000224969,ENSG00000224969,0.0,66.0,0.0,0.13682424,-0.18500924,0.0,0.1878950065478563
ENSG00000188157,AGRN,2.0,522.0,0.6912952,1.0821553,-0.29994917,1.8691588785046727,1.4490690656493765
ENSG00000242590,ENSG00000242590,0.0,3.0,0.0,0.0062192837,-0.0089447135,0.0,0.00854068211581165
ENSG00000237330,RNF223,0.0,7.0,0.0,0.014511663,-0.020785471,0.0,0.01992825827022718
ENSG00000131591,C1orf159,100.0,15854.0,34.564762,32.866844,0.07057499,52.336448598130836,29.863918464954736
ENSG00000285812,ENSG00000285812,10.0,1663.0,3.456476,3.4475563,0.0028905384,8.411214953271028,4.392757501565791
ENSG00000223823,LINC01342,0.0,42.0,0.0,0.08706997,-0.1204448,0.0,0.1167226555827592
ENSG00000272141,ENSG00000272141,0.0,5.0,0.0,0.010365473,-0.014877272,0.0,0.014234470193019415
ENSG00000205231,TTLL10-AS1,0.0,12.0,0.0,0.024877135,-0.03545104,0.0,0.0341627284632466
ENSG00000162571,TTLL10,2.0,93.0,0.6912952,0.1927978,0.50377893,1.8691588785046727,0.2647611455901611
ENSG00000186891,TNFRSF18,7.0,876.0,2.4195333,1.8160309,0.28013626,6.5420560747663545,2.2348118203040483
ENSG00000186827,TNFRSF4,2.0,245.0,0.6912952,0.50790817,0.16557992,1.8691588785046727,0.6177760063770427
ENSG00000078808,SDF4,112.0,16954.0,38.712532,35.147243,0.13570866,57.943925233644855,32.63679325855492
ENSG00000176022,B3GALT6,20.0,2800.0,6.912952,5.804665,0.21769181,15.887850467289718,7.028981381312987
ENSG00000184163,C1QTNF12,3.0,415.0,1.0369427,0.8603342,0.13084358,2.803738317757009,1.1529920856345726
ENSG00000260179,ENSG00000260179,0.0,28.0,0.0,0.05804665,-0.081403315,0.0,0.07686613904230484
ENSG00000160087,UBE2J2,75.0,11382.0,25.92357,23.595963,0.13044818,44.85981308411215,24.702499572965895
ENSG00000230415,LINC01786,6.0,960.0,2.0738854,1.9901708,0.03983541,5.607476635514018,2.6162956214769686
ENSG00000162572,SCNN1D,20.0,3478.0,6.912952,7.210223,-0.053205427,15.887850467289718,8.953481751409212
ENSG00000131584,ACAP3,251.0,30543.0,86.75755,63.318527,0.4482889,80.37383177570094,46.771622160223195
ENSG00000169972,PUSL1,9.0,1210.0,3.1108284,2.5084443,0.22859766,8.411214953271028,3.3194784490121276
ENSG00000127054,INTS11,84.0,15362.0,29.034399,31.846878,-0.12914044,47.66355140186916,31.287365484256675
ENSG00000224051,CPTP,24.0,3239.0,8.295542,6.7147536,0.26891887,20.5607476635514,8.173432784831748
ENSG00000169962,TAS1R3,0.0,81.0,0.0,0.16792066,-0.22394232,0.0,0.22775152308831065
ENSG00000107404,DVL1,43.0,7923.0,14.862847,16.425129,-0.1355176,28.971962616822427,18.291294198029952
ENSG00000162576,MXRA8,2.0,458.0,0.6912952,0.9494773,-0.20495896,1.8691588785046727,1.2042361783294426
ENSG00000175756,AURKAIP1,67.0,8997.0,23.158388,18.651632,0.2978751,42.05607476635514,18.214428058987643
ENSG00000221978,CCNL2,119.0,25859.0,41.132065,53.608154,-0.37419775,62.616822429906534,45.51329499516028
ENSG00000224870,MRPL20-AS1,7.0,969.0,2.4195333,2.0088286,0.18459754,6.5420560747663545,2.653305243978819
ENSG00000242485,MRPL20,59.0,9255.0,20.39321,19.186491,0.08376286,36.44859813084112,19.99943062119228
ENSG00000272455,MRPL20-DT,7.0,709.0,2.4195333,1.4698241,0.46939117,5.607476635514018,1.9814382508683028
ENSG00000235098,ANKRD65,13.0,3724.0,4.493419,7.720204,-0.6666573,11.214953271028037,8.93640038717759
ENSG00000225905,ANKRD65-AS1,0.0,17.0,0.0,0.035242606,-0.04996879,0.0,0.048397198656266016
ENSG00000205116,TMEM278,0.0,93.0,0.0,0.1927978,-0.25434947,0.0,0.2590673575129534
ENSG00000225285,LINC01770,0.0,17.0,0.0,0.035242606,-0.04996879,0.0,0.048397198656266016
ENSG00000179403,VWA1,10.0,5520.0,3.456476,11.443482,-1.481415,8.411214953271028,12.224563001765075
ENSG00000215915,ATAD3C,6.0,1062.0,2.0738854,2.2016265,-0.058741633,4.672897196261682,2.846894038603883
ENSG00000160072,ATAD3B,61.0,8622.0,21.084505,17.874222,0.2266174,40.18691588785047,19.4300518134715
ENSG00000197785,ATAD3A,38.0,5448.0,13.134608,11.29422,0.20125169,27.102803738317753,13.25513864373968
ENSG00000205090,TMEM240,77.0,8136.0,26.614866,16.866697,0.62817216,47.66355140186916,17.684905767807322
ENSG00000160075,SSU72,131.0,18371.0,45.27984,38.08482,0.24377543,60.747663551401864,29.821215054375678
ENSG00000215014,SSU72-AS1,2.0,920.0,0.6912952,1.907247,-0.7815253,1.8691588785046727,2.462563343392359
ENSG00000228594,FNDC10,53.0,5924.0,18.319323,12.281013,0.54067934,30.8411214953271,12.173318909070204
ENSG00000286989,ENSG00000286989,10.0,932.0,3.456476,1.9321241,0.60395724,9.345794392523365,2.533735694357456
ENSG00000272106,ENSG00000272106,22.0,3269.0,7.6042476,6.776946,0.14584541,16.822429906542055,8.13072937425269
ENSG00000197530,MIB2,108.0,13925.0,37.32994,28.867842,0.35987875,61.6822429906542,27.8597050617776
ENSG00000189409,MMP23B,6.0,891.0,2.0738854,1.8471272,0.11055643,4.672897196261682,2.4284006149291124
ENSG00000248333,CDK11B,29.0,5856.0,10.02378,12.140041,-0.2533508,22.429906542056074,14.26009223936685
ENSG00000272004,ENSG00000272004,2.0,475.0,0.6912952,0.98471993,-0.23080704,1.8691588785046727,1.318111939873598
ENSG00000189339,SLC35E2B,67.0,9118.0,23.158388,18.902475,0.2795763,42.05607476635514,20.27273244889825
ENSG00000008128,CDK11A,25.0,5567.0,8.641191,11.540917,-0.37935966,22.429906542056074,13.938393213004613
ENSG00000215790,SLC35E2A,52.0,9976.0,17.973677,20.68119,-0.19244471,37.38317757009346,21.84137106416899
ENSG00000008130,NADK,45.0,7077.0,15.554142,14.67129,0.07906821,33.64485981308411,16.705574218527588
ENSG00000078369,GNB1,490.0,85325.0,169.36732,176.8868,-0.062310725,90.65420560747664,69.44143938962591
ENSG00000231050,GNB1-DT,1.0,132.0,0.3456476,0.27364847,0.0793334,0.9345794392523363,0.36440243694129704
ENSG00000169885,CALML6,0.0,245.0,0.0,0.50790817,-0.5925485,0.0,0.6889483573421398
ENSG00000178821,TMEM52,1.0,306.0,0.3456476,0.6343669,-0.28043133,0.9345794392523363,0.8512213175425611
ENSG00000142609,CFAP74,41.0,5301.0,14.171552,10.989474,0.33960024,28.037383177570092,11.934179809827478
ENSG00000233542,ENSG00000233542,1.0,485.0,0.3456476,1.0054508,-0.57562596,0.9345794392523363,1.2953367875647668
ENSG00000187730,GABRD,124.0,19382.0,42.860302,40.180717,0.090946846,57.943925233644855,26.740875704606275
ENSG00000067606,PRKCZ,223.0,33979.0,77.079414,70.44168,0.12817624,73.83177570093457,43.78807720776633
ENSG00000271806,ENSG00000271806,6.0,792.0,2.0738854,1.6418909,0.21849243,5.607476635514018,2.19210840972499
ENSG00000182873,PRKCZ-AS1,0.0,137.0,0.0,0.28401396,-0.36066094,0.0,0.38717758925012813
ENSG00000162585,FAAP20,25.0,5170.0,8.641191,10.717899,-0.28143075,22.429906542056074,12.537721346011502
ENSG00000234396,ENSG00000234396,2.0,755.0,0.6912952,1.5651864,-0.6009353,1.8691588785046727,1.995672721061322
ENSG00000157933,SKI,128.0,22336.0,44.242893,46.30464,-0.06429053,66.35514018691589,39.070773785799695
ENSG00000287356,LOC124903824,0.0,64.0,0.0,0.13267805,-0.17973785,0.0,0.17935432443204463
ENSG00000116151,MORN1,43.0,7001.0,14.862847,14.513736,0.032105606,28.971962616822427,15.899903205602687
ENSG00000157916,RER1,66.0,11667.0,22.812742,24.186794,-0.08093374,41.1214953271028,24.807834652394238
ENSG00000157911,PEX10,15.0,3539.0,5.1847143,7.336682,-0.43076625,11.214953271028037,8.964869327563628
ENSG00000149527,PLCH2,10.0,5499.0,3.456476,11.399947,-1.4763587,8.411214953271028,11.760519273472642
ENSG00000224387,ENSG00000224387,0.0,32.0,0.0,0.06633902,-0.09266617,0.0,0.09110060923532426
ENSG00000157881,PANK4,22.0,3439.0,7.6042476,7.1293726,0.081905164,16.822429906542055,8.660251665433012
ENSG00000197921,HES5,2.0,1015.0,0.6912952,2.104191,-0.8760889,1.8691588785046727,2.1351705289529126
ENSG00000272449,ENSG00000272449,7.0,1006.0,2.4195333,2.0855331,0.14827967,6.5420560747663545,2.7301713830211236
ENSG00000238164,TNFRSF14-AS1,0.0,122.0,0.0,0.25291756,-0.32529145,0.0,0.341627284632466
ENSG00000157873,TNFRSF14,12.0,3159.0,4.147771,6.548906,-0.5523197,11.214953271028037,7.347833513636623
ENSG00000228037,ENSG00000228037,0.0,64.0,0.0,0.13267805,-0.17973785,0.0,0.17935432443204463
ENSG00000157870,PRXL2B,31.0,5941.0,10.7150755,12.316256,-0.18482225,23.364485981308412,12.927745829300234
ENSG00000142606,MMEL1,2.0,104.0,0.6912952,0.21560185,0.47645772,1.8691588785046727,0.2960769800148038
ENSG00000237058,MMEL1-AS1,0.0,14.0,0.0,0.029023325,-0.04127561,0.0,0.03700962250185048
ENSG00000215912,TTC34,9.0,1014.0,3.1108284,2.1021178,0.40617567,6.5420560747663545,2.6618459260946308
ENSG00000285945,ENSG00000285945,2.0,250.0,0.6912952,0.51827365,0.15569669,1.8691588785046727,0.5380629732961338
ENSG00000284745,ENSG00000284745,0.0,5.0,0.0,0.010365473,-0.014877272,0.0,0.014234470193019415
ENSG00000177133,LOC124903827,2.0,4074.0,0.6912952,8.445787,-2.4815426,1.8691588785046727,6.644650686101464
ENSG00000142611,PRDM16,11.0,8874.0,3.8021238,18.396643,-2.0140624,7.476635514018691,11.777600637704264
ENSG00000272235,ENSG00000272235,0.0,24.0,0.0,0.04975427,-0.07005168,0.0,0.06547856288788931
ENSG00000287828,ENSG00000287828,0.0,56.0,0.0,0.1160933,-0.15845764,0.0,0.15373227808460968
ENSG00000286518,ENSG00000286518,0.0,15.0,0.0,0.03109642,-0.044179313,0.0,0.04270341057905825
ENSG00000130762,ARHGEF16,1.0,260.0,0.3456476,0.53900456,-0.19369692,0.9345794392523363,0.7117235096509708
ENSG00000162591,MEGF6,6.0,911.0,2.0738854,1.8885891,0.08969842,5.607476635514018,2.4654102374309628
ENSG00000238260,ENSG00000238260,2.0,235.0,0.6912952,0.4871772,0.18555194,1.8691588785046727,0.6604794169561009
ENSG00000158109,TPRG1L,105.0,13705.0,36.292995,28.411762,0.34251148,44.85981308411215,21.86984000455503
ENSG00000116213,WRAP73,41.0,4290.0,14.171552,8.893576,0.61680466,32.71028037383177,10.863747651312417
ENSG00000078900,TP73,1.0,159.0,0.3456476,0.32962206,0.017284352,0.9345794392523363,0.4469623640608097
ENSG00000227589,TP73-AS3,0.0,6.0,0.0,0.012438567,-0.017834311,0.0,0.0170813642316233
ENSG00000235131,TP73-AS2,0.0,4.0,0.0,0.008292378,-0.011914143,0.0,0.011387576154415532
ENSG00000162592,CCDC27,0.0,65.0,0.0,0.13475114,-0.18237582,0.0,0.17650743039344075
ENSG00000235169,SMIM1,0.0,124.0,0.0,0.25706375,-0.33005777,0.0,0.3444741786710699
ENSG00000130764,LRRC47,65.0,8490.0,22.467094,17.600573,0.33529222,46.728971962616825,18.231509423219265
ENSG00000272153,ENSG00000272153,0.0,18.0,0.0,0.037315704,-0.052855097,0.0,0.051244092694869896
ENSG00000116198,CEP104,78.0,15106.0,26.960514,31.316166,-0.20886514,42.99065420560748,29.821215054375678
ENSG00000169598,DFFB,48.0,6729.0,16.591084,13.949853,0.23471308,35.51401869158878,15.948300404258953
ENSG00000198912,C1orf174,20.0,3286.0,6.912952,6.812189,0.018489195,16.822429906542055,8.441040824460513
ENSG00000236423,LINC01134,3.0,191.0,1.0369427,0.39596108,0.54514676,2.803738317757009,0.5238285031031145
ENSG00000233304,LINC01346,0.0,77.0,0.0,0.15962829,-0.21366236,0.0,0.21351705289529124
ENSG00000226374,LINC01345,0.0,13.0,0.0,0.02695023,-0.03836626,0.0,0.03700962250185048
ENSG00000284668,LINC02780,1.0,87.0,0.3456476,0.18035923,0.18907455,0.9345794392523363,0.24483288731993397
ENSG00000284703,ENSG00000284703,1.0,305.0,0.3456476,0.6322938,-0.27860016,0.9345794392523363,0.7885896486932756
ENSG00000235054,LINC01777,0.0,15.0,0.0,0.03109642,-0.044179313,0.0,0.04270341057905825
ENSG00000284694,ENSG00000284694,0.0,36.0,0.0,0.07463141,-0.10384196,0.0,0.09964129135113592
ENSG00000232596,LINC01646,0.0,16.0,0.0,0.03316951,-0.047076967,0.0,0.04270341057905825
ENSG00000196581,AJAP1,172.0,26611.0,59.45139,55.16712,0.10604961,66.35514018691589,36.42600922393668
ENSG00000287586,ENSG00000287586,1.0,59.0,0.3456476,0.12231258,0.26182607,0.9345794392523363,0.1679667482776291
ENSG00000284674,LINC02781,0.0,57.0,0.0,0.11816639,-0.16113491,0.0,0.15942606616181745
ENSG00000231510,LINC02782,0.0,3.0,0.0,0.0062192837,-0.0089447135,0.0,0.00854068211581165
ENSG00000284616,ENSG00000284616,0.0,14.0,0.0,0.029023325,-0.04127561,0.0,0.03985651654045436
ENSG00000284692,ENSG00000284692,0.0,21.0,0.0,0.043534987,-0.061479002,0.0,0.05978477481068154
ENSG00000236948,ENSG00000236948,8.0,1499.0,2.7651808,3.1075687,-0.12556556,7.476635514018691,3.3650287536297894
ENSG00000131697,NPHP4,128.0,19396.0,44.242893,40.209743,0.13470566,59.813084112149525,31.788418835050958
ENSG00000069424,KCNAB2,377.0,49365.0,130.30914,102.33832,0.34559205,82.2429906542056,41.0550589307066
ENSG00000116254,CHD5,427.0,65781.0,147.59154,136.37024,0.11328243,83.17757009345794,47.30399134544212
ENSG00000116251,RPL22,83.0,12270.0,28.688751,25.43687,0.167365,44.85981308411215,24.02493879177817
ENSG00000226944,RNF207-AS1,0.0,12.0,0.0,0.024877135,-0.03545104,0.0,0.0341627284632466
ENSG00000158286,RNF207,50.0,4842.0,17.282381,10.037924,0.72798514,34.57943925233645,11.168365313443033
ENSG00000116237,ICMT,40.0,6224.0,13.825904,12.902941,0.092730045,27.102803738317753,13.753345100495359
ENSG00000225077,ICMT-DT,1.0,29.0,0.3456476,0.060119744,0.34407333,0.9345794392523363,0.07971303308090873
ENSG00000158292,GPR153,1.0,1441.0,0.3456476,2.9873292,-1.5671221,0.9345794392523363,3.6184023230655353
ENSG00000097021,ACOT7,225.0,28161.0,77.77071,58.380417,0.4076722,74.76635514018692,37.382565620907585
ENSG00000271746,ENSG00000271746,1.0,103.0,0.3456476,0.21352875,0.14909229,0.9345794392523363,0.2903831919375961
ENSG00000069812,HES2,0.0,115.0,0.0,0.23840587,-0.30848414,0.0,0.3216990263622388
ENSG00000187017,ESPN,1.0,184.0,0.3456476,0.3814494,-0.03788214,0.9345794392523363,0.5181347150259068
ENSG00000215788,TNFRSF25,111.0,18983.0,38.366886,39.353554,-0.035713166,54.20560747663551,29.05255366395263
ENSG00000171680,PLEKHG5,71.0,10357.0,24.54098,21.47104,0.18474689,48.598130841121495,19.079883846723224
ENSG00000162408,NOL9,88.0,12191.0,30.41699,25.273096,0.2579588,55.140186915887845,25.37436656607641
ENSG00000173662,TAS1R1,4.0,522.0,1.3825904,1.0821553,0.19445328,3.7383177570093453,1.4433752775721687
ENSG00000204859,ZBTB48,24.0,3900.0,8.295542,8.085069,0.033041492,21.49532710280374,9.966976029152196
ENSG00000162413,KLHL21,63.0,9635.0,21.775799,19.974266,0.11888136,44.85981308411215,21.3317770312589
ENSG00000116273,PHF13,14.0,3098.0,4.8390665,6.4224467,-0.34615713,12.149532710280374,8.019700506747139
ENSG00000041988,THAP3,27.0,3237.0,9.332485,6.710607,0.4222709,21.49532710280374,8.36417468541821
ENSG00000007923,DNAJC11,147.0,20306.0,50.8102,42.09626,0.26567343,68.22429906542055,34.78904515173945
ENSG00000228750,LINC01672,0.0,13.0,0.0,0.02695023,-0.03836626,0.0,0.03700962250185048
ENSG00000284744,ENSG00000284744,1.0,33.0,0.3456476,0.06841212,0.33283246,0.9345794392523363,0.09394750327392815
ENSG00000237436,CAMTA1-DT,2.0,534.0,0.6912952,1.1070325,-0.31708416,1.8691588785046727,1.4576097477651881
ENSG00000171735,CAMTA1,1790.0,242542.0,618.70917,502.8125,0.29870433,100.0,86.502875362979
ENSG00000237365,CAMTA1-AS3,6.0,993.0,2.0738854,2.0585828,0.007200115,4.672897196261682,2.670386608210442
ENSG00000237728,CAMTA1-AS2,0.0,137.0,0.0,0.28401396,-0.36066094,0.0,0.38717758925012813
ENSG00000225126,CAMTA1-AS1,0.0,3.0,0.0,0.0062192837,-0.0089447135,0.0,0.00854068211581165
ENSG00000270171,ENSG00000270171,0.0,171.0,0.0,0.3544992,-0.43775955,0.0,0.46973751636964073
ENSG00000270035,ENSG00000270035,1.0,67.0,0.3456476,0.13889733,0.24066296,0.9345794392523363,0.19074190058646018
ENSG00000269978,ENSG00000269978,0.0,175.0,0.0,0.36279157,-0.44656488,0.0,0.4953595627170757
ENSG00000049245,VAMP3,40.0,5617.0,13.825904,11.644572,0.22960187,26.168224299065418,14.04657518647156
ENSG00000049246,PER3,169.0,36817.0,58.414444,76.32512,-0.3801235,71.02803738317756,53.56431133633206
ENSG00000236266,ENSG00000236266,4.0,602.0,1.3825904,1.2480029,0.083887,3.7383177570093453,1.6426578602744408
ENSG00000049247,UTS2,0.0,217.0,0.0,0.44986153,-0.5359151,0.0,0.6177760063770427
ENSG00000049249,TNFRSF9,0.0,74.0,0.0,0.153409,-0.20590416,0.0,0.20782326481808347
ENSG00000116288,PARK7,97.0,14202.0,33.527817,29.44209,0.1816917,46.728971962616825,25.92381711552696
ENSG00000284747,ENSG00000284747,7.0,687.0,2.4195333,1.4242159,0.49628133,6.5420560747663545,1.878950065478563
ENSG00000284716,ENSG00000284716,7.0,455.0,2.4195333,0.94325805,0.8153219,6.5420560747663545,1.2327051187154814
ENSG00000116285,ERRFI1,74.0,12225.0,25.577923,25.34358,0.012776944,41.1214953271028,24.78790639412401
ENSG00000238290,ERRFI1-DT,4.0,1610.0,1.3825904,3.3376822,-0.8643934,3.7383177570093453,3.965723395775209
ENSG00000227634,LINC01714,0.0,24.0,0.0,0.04975427,-0.07005168,0.0,0.06547856288788931
ENSG00000162426,SLC45A1,58.0,6265.0,20.04756,12.987937,0.5894698,40.18691588785047,14.026646928201334
ENSG00000142599,RERE,1096.0,217974.0,378.82977,451.8807,-0.25377807,99.06542056074767,93.7738427375733
ENSG00000232912,RERE-AS1,9.0,1317.0,3.1108284,2.7302656,0.14015076,8.411214953271028,3.5813927005636845
ENSG00000074800,ENO1,269.0,30974.0,92.97921,64.21203,0.5272035,76.63551401869158,41.30558560610374
ENSG00000230679,ENO1-AS1,1.0,101.0,0.3456476,0.20938255,0.15403003,0.9345794392523363,0.27899561578318055
ENSG00000131686,CA6,1.0,142.0,0.3456476,0.2943794,0.056039974,0.9345794392523363,0.38717758925012813
ENSG00000197241,SLC2A7,0.0,42.0,0.0,0.08706997,-0.1204448,0.0,0.11956954962136308
ENSG00000142583,SLC2A5,3.0,2957.0,1.0369427,6.130141,-1.8075252,2.803738317757009,5.0418493423674775
ENSG00000180758,GPR157,13.0,1134.0,4.493419,2.3508892,0.71316034,9.345794392523365,2.804190628024825
ENSG00000228526,MIR34AHG,188.0,15663.0,64.98175,32.470882,0.9791604,54.20560747663551,19.17667824403576
ENSG00000234546,LNCTAM34A,15.0,1332.0,5.1847143,2.761362,0.71745175,13.084112149532709,3.088880031885213
ENSG00000049239,H6PD,36.0,6345.0,12.443314,13.153786,-0.07429916,25.233644859813083,15.544041450777202
ENSG00000171621,SPSB1,22.0,3912.0,7.6042476,8.109946,-0.08239346,16.822429906542055,9.426066161817458
ENSG00000284652,ENSG00000284652,0.0,34.0,0.0,0.07048521,-0.09826487,0.0,0.09394750327392815
ENSG00000284693,LINC02606,0.0,270.0,0.0,0.55973554,-0.64130145,0.0,0.7458862381142174
ENSG00000171612,SLC25A33,58.0,10335.0,20.04756,21.425432,-0.09148277,33.64485981308411,21.536753402038375
ENSG00000188807,TMEM201,21.0,4162.0,7.2585998,8.62822,-0.22137178,17.75700934579439,10.431019757444627
ENSG00000171608,PIK3CD,33.0,5848.0,11.406371,12.123457,-0.08106663,25.233644859813083,13.001765074303934
ENSG00000231789,PIK3CD-AS2,1.0,263.0,0.3456476,0.5452239,-0.19951536,0.9345794392523363,0.7344986619598018
ENSG00000171603,CLSTN1,863.0,103078.0,298.29388,213.69044,0.47930476,96.26168224299066,63.26367932585549
ENSG00000178585,CTNNBIP1,99.0,13094.0,34.219112,27.145102,0.3234747,57.009345794392516,26.498889711324946
ENSG00000223989,CTNNBIP1-AS1,0.0,37.0,0.0,0.0767045,-0.10662236,0.0,0.10533507942834368
ENSG00000285701,ENSG00000285701,0.0,180.0,0.0,0.37315702,-0.4574966,0.0,0.5010533507942835
ENSG00000162441,LZIC,56.0,8412.0,19.356266,17.438871,0.14272253,35.51401869158878,19.31902294596595
ENSG00000173614,NMNAT1,35.0,5331.0,12.097667,11.051667,0.1200771,25.233644859813083,12.477936571200821
ENSG00000162444,RBP7,2.0,976.0,0.6912952,2.0233405,-0.838015,1.8691588785046727,2.530888800318852
ENSG00000130939,UBE4B,374.0,72365.0,129.2722,150.01949,-0.21320543,86.91588785046729,70.00227751523089
ENSG00000054523,KIF1B,1125.0,204131.0,388.85355,423.1829,-0.121754184,98.13084112149532,89.17895575926664
ENSG00000284735,ENSG00000284735,8.0,1076.0,2.7651808,2.23065,0.22089475,7.476635514018691,2.9180663895689802
ENSG00000284642,ENSG00000284642,21.0,2515.0,7.2585998,5.213833,0.41041383,17.75700934579439,6.4596025735922105
ENSG00000142657,PGD,56.0,8573.0,19.356266,17.77264,0.11684143,37.38317757009346,18.516198827079656
ENSG00000271989,ENSG00000271989,0.0,4.0,0.0,0.008292378,-0.011914143,0.0,0.011387576154415532
ENSG00000175279,CENPS,15.0,2162.0,5.1847143,4.4820304,0.17399669,12.149532710280374,5.596993679895234
ENSG00000241563,CORT,9.0,1196.0,3.1108284,2.4794211,0.24058187,8.411214953271028,2.88105676706713
ENSG00000160049,DFFA,52.0,7857.0,17.973677,16.288303,0.13420303,37.38317757009346,18.046461310710015
ENSG00000203469,ENSG00000203469,0.0,44.0,0.0,0.09121616,-0.125937,0.0,0.12526333769857087
ENSG00000142655,PEX14,129.0,23599.0,44.588543,48.922962,-0.13103223,60.747663551401864,38.20531799806412
ENSG00000287727,ENSG00000287727,0.0,83.0,0.0,0.17206685,-0.22905478,0.0,0.2334453111655184
ENSG00000130940,CASZ1,4.0,1289.0,1.3825904,2.6722188,-0.6241211,3.7383177570093453,3.3507942834367705
ENSG00000272078,ENSG00000272078,0.0,238.0,0.0,0.4933965,-0.5785972,0.0,0.657632522917497
ENSG00000175262,CIROZ,1.0,117.0,0.3456476,0.24255206,0.114994265,0.9345794392523363,0.33023970847805045
ENSG00000120948,TARDBP,95.0,18031.0,32.836525,37.37997,-0.18177223,54.20560747663551,35.16483516483517
ENSG00000009724,MASP2,18.0,3132.0,6.221657,6.4929323,-0.05320052,14.018691588785046,7.9229061094346065
ENSG00000116649,SRM,115.0,11044.0,39.749474,22.895256,0.7700572,55.140186915887845,22.10328531572055
ENSG00000171824,EXOSC10,80.0,13401.0,27.651808,27.781542,-0.0065177083,45.794392523364486,28.53441894892672
ENSG00000226849,ENSG00000226849,9.0,1821.0,3.1108284,3.7751055,-0.21610343,7.476635514018691,4.873882594089848
ENSG00000230337,EXOSC10-AS1,3.0,124.0,1.0369427,0.25706375,0.6963476,2.803738317757009,0.3501679667482776
ENSG00000198793,MTOR,151.0,26674.0,52.192787,55.297726,-0.08184601,69.1588785046729,42.72903262540568
ENSG00000225602,MTOR-AS1,3.0,175.0,1.0369427,0.36279157,0.5798405,2.803738317757009,0.4953595627170757
ENSG00000171819,ANGPTL7,5.0,335.0,1.728238,0.6944867,0.6871213,4.672897196261682,0.9394750327392815
ENSG00000120942,UBIAD1,19.0,3117.0,6.567304,6.461836,0.020248871,14.953271028037381,8.153504526561521
ENSG00000284646,ENSG00000284646,1.0,207.0,0.3456476,0.42913058,-0.08683711,0.9345794392523363,0.5864601719523999
ENSG00000204624,DISP3,5.0,4117.0,1.728238,8.53493,-1.8052528,4.672897196261682,9.166998804304503
ENSG00000285833,ENSG00000285833,0.0,9.0,0.0,0.018657852,-0.026669526,0.0,0.025622046347434948
ENSG00000284708,ENSG00000284708,8.0,1080.0,2.7651808,2.2389421,0.21719642,5.607476635514018,2.9095257074531684
ENSG00000116661,FBXO2,98.0,13882.0,33.873463,28.778698,0.22784887,45.794392523364486,23.358765586744862
